engine_id,cylinder,label,severity,vote_confidence,label_vote_confidence,severity_vote_confidence,uncalibrated_probability_score,n_model_votes,suspicious_frequency_range,suspicious_columns,imputed_columns,n_imputed_measurements,peak_anomaly_score,direction,template_similarity,explanation,band_scores_json,confidence_optimization_applied,label_before_optimization,severity_before_optimization,confidence_before_optimization,confidence_after_optimization,confidence_gain,optimization_adjusted_columns,optimization_candidate_evaluations,imputation_strategy
test_0038,6,ok,nie_dotyczy,1.0,1.0,1.0,0.712173672081568,51,brak,,"mV_0,mV_4",2,1.6168465957269311,brak istotnego odchylenia,0.0,Werdykt OK: brak zmierzonego pasma przekraczającego próg anomalii.,"{""mV_0"": null, ""mV_1"": 0.4167, ""mV_2"": 0.9596, ""mV_3"": 1.4466, ""mV_4"": null, ""mV_5"": 1.363, ""mV_6"": 1.6168, ""mV_7"": 1.3665, ""mV_8"": 0.9899, ""mV_9"": 0.4865, ""mV_10"": 0.3262, ""mV_11"": 0.4252, ""mV_12"": 0.4187, ""mV_13"": 0.267, ""mV_14"": 0.363, ""mV_15"": 0.867, ""mV_16"": 0.9857, ""mV_17"": 0.7134, ""mV_18"": 0.7684, ""mV_19"": 1.0252, ""mV_20"": 0.8888}",False,ok,nie_dotyczy,1.0,1.0,0.0,,0,soft_vote_knn5_ridge_observed_only
test_0038,7,ok,nie_dotyczy,1.0,1.0,1.0,0.8341847617141787,51,brak,,mV_20,1,0.8251347029125751,brak istotnego odchylenia,0.0,Werdykt OK: brak zmierzonego pasma przekraczającego próg anomalii.,"{""mV_0"": 0.2258, ""mV_1"": 0.5354, ""mV_2"": 0.7392, ""mV_3"": 0.5526, ""mV_4"": 0.2814, ""mV_5"": 0.1865, ""mV_6"": 0.151, ""mV_7"": 0.0735, ""mV_8"": 0.0465, ""mV_9"": 0.076, ""mV_10"": 0.1072, ""mV_11"": 0.1691, ""mV_12"": 0.1948, ""mV_13"": 0.185, ""mV_14"": 0.2202, ""mV_15"": 0.4801, ""mV_16"": 0.8251, ""mV_17"": 0.723, ""mV_18"": 0.3405, ""mV_19"": 0.1395, ""mV_20"": null}",False,ok,nie_dotyczy,1.0,1.0,0.0,,0,soft_vote_knn5_ridge_observed_only
test_0038,8,lejacy,duze,0.5490196078431373,1.0,0.5490196078431373,0.57224066012579,51,6–20 kHz,"mV_6,mV_7,mV_8,mV_9,mV_10,mV_11,mV_12,mV_13,mV_14,mV_15,mV_16,mV_17,mV_18,mV_19,mV_20",,0,12.269328764385754,obniżona,0.978503276960149,Podejrzenie lejacy: najbardziej nietypowe jest pasmo 6–20 kHz; amplituda jest obniżona względem zdrowej referencji.,"{""mV_0"": 1.5234, ""mV_1"": 2.0772, ""mV_2"": 1.6942, ""mV_3"": 2.092, ""mV_4"": 4.4112, ""mV_5"": 6.4976, ""mV_6"": 7.1693, ""mV_7"": 7.6259, ""mV_8"": 8.5188, ""mV_9"": 9.4861, ""mV_10"": 10.3026, ""mV_11"": 11.253, ""mV_12"": 11.9621, ""mV_13"": 12.2381, ""mV_14"": 12.2693, ""mV_15"": 12.0553, ""mV_16"": 11.8339, ""mV_17"": 11.0524, ""mV_18"": 10.1725, ""mV_19"": 10.8659, ""mV_20"": 9.0569}",False,lejacy,duze,0.5490196078431373,0.5490196078431373,0.0,,0,soft_vote_knn5_ridge_observed_only
test_0038,9,ok,nie_dotyczy,1.0,1.0,1.0,0.795634981254999,51,brak,,"mV_0,mV_5",2,1.568873287520755,brak istotnego odchylenia,0.0,Werdykt OK: brak zmierzonego pasma przekraczającego próg anomalii.,"{""mV_0"": null, ""mV_1"": 0.4615, ""mV_2"": 0.5682, ""mV_3"": 0.9484, ""mV_4"": 0.9499, ""mV_5"": null, ""mV_6"": 1.0217, ""mV_7"": 1.309, ""mV_8"": 1.325, ""mV_9"": 1.459, ""mV_10"": 1.5689, ""mV_11"": 1.4956, ""mV_12"": 1.1877, ""mV_13"": 0.6811, ""mV_14"": 0.2619, ""mV_15"": 0.1422, ""mV_16"": 0.2349, ""mV_17"": 0.6129, ""mV_18"": 1.1229, ""mV_19"": 1.4276, ""mV_20"": 1.1454}",False,ok,nie_dotyczy,1.0,1.0,0.0,,0,soft_vote_knn5_ridge_observed_only
test_0038,10,ok,nie_dotyczy,1.0,1.0,1.0,0.7425830993010154,51,17–19 kHz,"mV_17,mV_18,mV_19",,0,2.1940871401999784,obniżona,0.0,"Werdykt OK, ale najsilniejsze lokalne odstępstwo występuje w paśmie 17–19 kHz; amplituda jest obniżona.","{""mV_0"": 1.3931, ""mV_1"": 2.0563, ""mV_2"": 1.6755, ""mV_3"": 0.7613, ""mV_4"": 0.4663, ""mV_5"": 0.8809, ""mV_6"": 1.4192, ""mV_7"": 1.7438, ""mV_8"": 1.8986, ""mV_9"": 2.0314, ""mV_10"": 1.9564, ""mV_11"": 1.7146, ""mV_12"": 1.5393, ""mV_13"": 1.4911, ""mV_14"": 1.4244, ""mV_15"": 1.4294, ""mV_16"": 1.8453, ""mV_17"": 2.1941, ""mV_18"": 2.0893, ""mV_19"": 2.0144, ""mV_20"": 1.5593}",False,ok,nie_dotyczy,1.0,1.0,0.0,,0,soft_vote_knn5_ridge_observed_only
test_0038,11,ok,nie_dotyczy,1.0,1.0,1.0,0.8044061178226894,51,brak,,"mV_13,mV_17",2,0.6310145729803394,brak istotnego odchylenia,0.0,Werdykt OK: brak zmierzonego pasma przekraczającego próg anomalii.,"{""mV_0"": 0.1405, ""mV_1"": 0.2233, ""mV_2"": 0.1565, ""mV_3"": 0.1983, ""mV_4"": 0.3265, ""mV_5"": 0.3336, ""mV_6"": 0.3183, ""mV_7"": 0.3278, ""mV_8"": 0.3056, ""mV_9"": 0.2481, ""mV_10"": 0.2409, ""mV_11"": 0.2692, ""mV_12"": 0.1959, ""mV_13"": null, ""mV_14"": 0.5946, ""mV_15"": 0.631, ""mV_16"": 0.2797, ""mV_17"": null, ""mV_18"": 0.0844, ""mV_19"": 0.085, ""mV_20"": 0.0506}",False,ok,nie_dotyczy,1.0,1.0,0.0,,0,soft_vote_knn5_ridge_observed_only
test_0038,12,unknown,nie_dotyczy,0.9607843137254902,0.9607843137254902,0.9607843137254902,0.6878776684645347,51,5–13 kHz,"mV_5,mV_6,mV_7,mV_8,mV_9,mV_10,mV_11,mV_12,mV_13",mV_17,1,10.925954000536693,obniżona,0.8410824352885219,Podejrzenie unknown: najbardziej nietypowe jest pasmo 5–13 kHz; amplituda jest obniżona względem zdrowej referencji.,"{""mV_0"": 3.4483, ""mV_1"": 3.1166, ""mV_2"": 1.899, ""mV_3"": 2.9262, ""mV_4"": 5.5846, ""mV_5"": 8.1409, ""mV_6"": 9.8273, ""mV_7"": 10.6282, ""mV_8"": 10.926, ""mV_9"": 10.8142, ""mV_10"": 10.0089, ""mV_11"": 8.8695, ""mV_12"": 7.8484, ""mV_13"": 6.9959, ""mV_14"": 5.4024, ""mV_15"": 3.2376, ""mV_16"": 1.7659, ""mV_17"": null, ""mV_18"": 3.9145, ""mV_19"": 6.7259, ""mV_20"": 5.8602}",False,unknown,nie_dotyczy,0.9607843137254902,0.9607843137254902,0.0,,0,soft_vote_knn5_ridge_observed_only
test_0039,1,ok,nie_dotyczy,1.0,1.0,1.0,0.8153549246899219,51,brak,,,0,0.7953646047459559,brak istotnego odchylenia,0.0,Werdykt OK: brak zmierzonego pasma przekraczającego próg anomalii.,"{""mV_0"": 0.4118, ""mV_1"": 0.6673, ""mV_2"": 0.344, ""mV_3"": 0.1256, ""mV_4"": 0.2713, ""mV_5"": 0.3218, ""mV_6"": 0.2552, ""mV_7"": 0.2792, ""mV_8"": 0.419, ""mV_9"": 0.593, ""mV_10"": 0.7469, ""mV_11"": 0.7954, ""mV_12"": 0.7475, ""mV_13"": 0.6388, ""mV_14"": 0.4286, ""mV_15"": 0.1928, ""mV_16"": 0.133, ""mV_17"": 0.2516, ""mV_18"": 0.472, ""mV_19"": 0.7091, ""mV_20"": 0.5967}",False,ok,nie_dotyczy,1.0,1.0,0.0,,0,soft_vote_knn5_ridge_observed_only
test_0039,2,pompa,duze,0.8823529411764706,1.0,0.8823529411764706,0.7560839932786171,51,12–15 kHz,"mV_12,mV_13,mV_14,mV_15","mV_11,mV_19",2,8.923073099882693,obniżona,0.9934673376071802,Podejrzenie pompa: najbardziej nietypowe jest pasmo 12–15 kHz; amplituda jest obniżona względem zdrowej referencji.,"{""mV_0"": 0.3083, ""mV_1"": 1.3676, ""mV_2"": 4.3743, ""mV_3"": 7.6364, ""mV_4"": 7.3912, ""mV_5"": 5.5773, ""mV_6"": 5.1769, ""mV_7"": 5.6564, ""mV_8"": 6.3951, ""mV_9"": 7.1286, ""mV_10"": 5.6332, ""mV_11"": null, ""mV_12"": 6.8754, ""mV_13"": 8.9231, ""mV_14"": 7.7917, ""mV_15"": 5.9986, ""mV_16"": 4.0546, ""mV_17"": 2.0143, ""mV_18"": 0.6022, ""mV_19"": null, ""mV_20"": 3.5942}",False,pompa,duze,0.8823529411764706,0.8823529411764706,0.0,,0,soft_vote_knn5_ridge_observed_only
test_0039,3,ok,nie_dotyczy,1.0,1.0,1.0,0.7791811140813215,51,brak,,,0,1.9765125282739113,brak istotnego odchylenia,0.0,Werdykt OK: brak zmierzonego pasma przekraczającego próg anomalii.,"{""mV_0"": 0.0599, ""mV_1"": 0.2508, ""mV_2"": 0.7323, ""mV_3"": 1.3655, ""mV_4"": 1.8159, ""mV_5"": 1.9765, ""mV_6"": 1.7496, ""mV_7"": 1.2119, ""mV_8"": 0.7118, ""mV_9"": 0.3712, ""mV_10"": 0.1506, ""mV_11"": 0.0906, ""mV_12"": 0.3082, ""mV_13"": 0.7653, ""mV_14"": 1.1541, ""mV_15"": 1.3919, ""mV_16"": 1.6504, ""mV_17"": 1.6631, ""mV_18"": 1.2457, ""mV_19"": 0.8623, ""mV_20"": 0.5642}",False,ok,nie_dotyczy,1.0,1.0,0.0,,0,soft_vote_knn5_ridge_observed_only
test_0039,4,ok,nie_dotyczy,1.0,1.0,1.0,0.8190526839749289,51,brak,,mV_11,1,1.0142995322341646,brak istotnego odchylenia,0.0,Werdykt OK: brak zmierzonego pasma przekraczającego próg anomalii.,"{""mV_0"": 0.3742, ""mV_1"": 0.2654, ""mV_2"": 0.2673, ""mV_3"": 0.6778, ""mV_4"": 1.0082, ""mV_5"": 1.0143, ""mV_6"": 0.716, ""mV_7"": 0.325, ""mV_8"": 0.1534, ""mV_9"": 0.1455, ""mV_10"": 0.1032, ""mV_11"": null, ""mV_12"": 0.079, ""mV_13"": 0.0709, ""mV_14"": 0.0815, ""mV_15"": 0.2719, ""mV_16"": 0.5413, ""mV_17"": 0.6, ""mV_18"": 0.4504, ""mV_19"": 0.4352, ""mV_20"": 0.422}",False,ok,nie_dotyczy,1.0,1.0,0.0,,0,soft_vote_knn5_ridge_observed_only
test_0039,5,ok,nie_dotyczy,1.0,1.0,1.0,0.7860377995019596,51,4–5 kHz,"mV_4,mV_5",mV_16,1,2.2922671648960358,podwyższona,0.0,"Werdykt OK, ale najsilniejsze lokalne odstępstwo występuje w paśmie 4–5 kHz; amplituda jest podwyższona.","{""mV_0"": 0.0907, ""mV_1"": 0.3622, ""mV_2"": 1.1329, ""mV_3"": 1.991, ""mV_4"": 2.2923, ""mV_5"": 2.0332, ""mV_6"": 1.4196, ""mV_7"": 0.821, ""mV_8"": 0.5672, ""mV_9"": 0.4632, ""mV_10"": 0.2846, ""mV_11"": 0.134, ""mV_12"": 0.2044, ""mV_13"": 0.531, ""mV_14"": 0.9584, ""mV_15"": 0.9235, ""mV_16"": null, ""mV_17"": 1.0241, ""mV_18"": 1.139, ""mV_19"": 1.1354, ""mV_20"": 1.0052}",False,ok,nie_dotyczy,1.0,1.0,0.0,,0,soft_vote_knn5_ridge_observed_only
test_0039,6,ok,nie_dotyczy,1.0,1.0,1.0,0.8370305728353826,51,brak,,"mV_11,mV_14,mV_16",3,0.8309811875500885,brak istotnego odchylenia,0.0,Werdykt OK: brak zmierzonego pasma przekraczającego próg anomalii.,"{""mV_0"": 0.4865, ""mV_1"": 0.5379, ""mV_2"": 0.6805, ""mV_3"": 0.831, ""mV_4"": 0.7827, ""mV_5"": 0.6375, ""mV_6"": 0.4907, ""mV_7"": 0.4374, ""mV_8"": 0.4482, ""mV_9"": 0.4516, ""mV_10"": 0.3228, ""mV_11"": null, ""mV_12"": 0.128, ""mV_13"": 0.0857, ""mV_14"": null, ""mV_15"": 0.1686, ""mV_16"": null, ""mV_17"": 0.3831, ""mV_18"": 0.5365, ""mV_19"": 0.5811, ""mV_20"": 0.504}",False,ok,nie_dotyczy,1.0,1.0,0.0,,0,soft_vote_knn5_ridge_observed_only
test_0039,7,ok,nie_dotyczy,1.0,1.0,1.0,0.8053105146395853,51,brak,,"mV_8,mV_13",2,0.8955631102788646,brak istotnego odchylenia,0.0,Werdykt OK: brak zmierzonego pasma przekraczającego próg anomalii.,"{""mV_0"": 0.294, ""mV_1"": 0.4367, ""mV_2"": 0.6911, ""mV_3"": 0.7961, ""mV_4"": 0.6444, ""mV_5"": 0.6064, ""mV_6"": 0.815, ""mV_7"": 0.7592, ""mV_8"": null, ""mV_9"": 0.4956, ""mV_10"": 0.4289, ""mV_11"": 0.1587, ""mV_12"": 0.0374, ""mV_13"": null, ""mV_14"": 0.1486, ""mV_15"": 0.2043, ""mV_16"": 0.225, ""mV_17"": 0.3907, ""mV_18"": 0.6388, ""mV_19"": 0.8956, ""mV_20"": 0.8634}",False,ok,nie_dotyczy,1.0,1.0,0.0,,0,soft_vote_knn5_ridge_observed_only
test_0039,8,iglica,srednie,1.0,1.0,1.0,0.815060240803309,51,7–15 kHz,"mV_7,mV_8,mV_9,mV_10,mV_11,mV_12,mV_13,mV_14,mV_15",,0,6.47652217315767,obniżona,0.9759739951581609,Podejrzenie iglica: najbardziej nietypowe jest pasmo 7–15 kHz; amplituda jest obniżona względem zdrowej referencji.,"{""mV_0"": 0.3789, ""mV_1"": 1.1218, ""mV_2"": 1.6871, ""mV_3"": 0.9272, ""mV_4"": 0.4351, ""mV_5"": 1.4294, ""mV_6"": 2.8942, ""mV_7"": 3.7763, ""mV_8"": 4.6587, ""mV_9"": 5.6644, ""mV_10"": 5.9458, ""mV_11"": 5.7442, ""mV_12"": 5.64, ""mV_13"": 6.1974, ""mV_14"": 6.4765, ""mV_15"": 5.0832, ""mV_16"": 3.5168, ""mV_17"": 3.2377, ""mV_18"": 3.4609, ""mV_19"": 3.9085, ""mV_20"": 3.3606}",False,iglica,srednie,1.0,1.0,0.0,,0,soft_vote_knn5_ridge_observed_only
test_0040,1,unknown,nie_dotyczy,1.0,1.0,1.0,0.6868078121655411,51,17–20 kHz,"mV_17,mV_18,mV_19,mV_20",,0,18.572430903682125,podwyższona,0.6353567083698937,Podejrzenie unknown: najbardziej nietypowe jest pasmo 17–20 kHz; amplituda jest podwyższona względem zdrowej referencji.,"{""mV_0"": 5.3826, ""mV_1"": 5.4249, ""mV_2"": 4.8636, ""mV_3"": 6.8477, ""mV_4"": 9.1604, ""mV_5"": 10.7693, ""mV_6"": 11.6582, ""mV_7"": 11.6665, ""mV_8"": 11.4562, ""mV_9"": 11.4131, ""mV_10"": 11.213, ""mV_11"": 10.9997, ""mV_12"": 10.3529, ""mV_13"": 8.5234, ""mV_14"": 5.3446, ""mV_15"": 3.051, ""mV_16"": 5.2536, ""mV_17"": 11.1698, ""mV_18"": 16.603, ""mV_19"": 18.5724, ""mV_20"": 13.6762}",False,unknown,nie_dotyczy,1.0,1.0,0.0,,0,soft_vote_knn5_ridge_observed_only
test_0040,2,ok,nie_dotyczy,1.0,1.0,1.0,0.7802698634369095,51,brak,,mV_8,1,1.3792409996031505,brak istotnego odchylenia,0.0,Werdykt OK: brak zmierzonego pasma przekraczającego próg anomalii.,"{""mV_0"": 0.4001, ""mV_1"": 0.6873, ""mV_2"": 0.5569, ""mV_3"": 0.3057, ""mV_4"": 0.1454, ""mV_5"": 0.0914, ""mV_6"": 0.1879, ""mV_7"": 0.2261, ""mV_8"": null, ""mV_9"": 0.5357, ""mV_10"": 0.7933, ""mV_11"": 0.7788, ""mV_12"": 0.6514, ""mV_13"": 0.6216, ""mV_14"": 0.6014, ""mV_15"": 0.4124, ""mV_16"": 0.4163, ""mV_17"": 0.6072, ""mV_18"": 1.0402, ""mV_19"": 1.3792, ""mV_20"": 0.73}",False,ok,nie_dotyczy,1.0,1.0,0.0,,0,soft_vote_knn5_ridge_observed_only
test_0040,3,ok,nie_dotyczy,1.0,1.0,1.0,0.7635107527654705,51,brak,,"mV_7,mV_13",2,1.5103529689083568,brak istotnego odchylenia,0.0,Werdykt OK: brak zmierzonego pasma przekraczającego próg anomalii.,"{""mV_0"": 0.7445, ""mV_1"": 0.8157, ""mV_2"": 1.2514, ""mV_3"": 1.5104, ""mV_4"": 1.2473, ""mV_5"": 1.0801, ""mV_6"": 0.7825, ""mV_7"": null, ""mV_8"": 0.4342, ""mV_9"": 0.8118, ""mV_10"": 1.0535, ""mV_11"": 1.1376, ""mV_12"": 0.8534, ""mV_13"": null, ""mV_14"": 0.4729, ""mV_15"": 0.869, ""mV_16"": 1.178, ""mV_17"": 1.2595, ""mV_18"": 0.9786, ""mV_19"": 0.6738, ""mV_20"": 0.5611}",False,ok,nie_dotyczy,1.0,1.0,0.0,,0,soft_vote_knn5_ridge_observed_only
test_0040,4,pompa,duze,1.0,1.0,1.0,0.7355401933772355,51,2–4 kHz,"mV_2,mV_3,mV_4",mV_5,1,9.554711317362523,obniżona,0.9715373405346903,Podejrzenie pompa: najbardziej nietypowe jest pasmo 2–4 kHz; amplituda jest obniżona względem zdrowej referencji.,"{""mV_0"": 0.9858, ""mV_1"": 3.066, ""mV_2"": 7.3485, ""mV_3"": 9.5547, ""mV_4"": 6.1629, ""mV_5"": null, ""mV_6"": 2.9419, ""mV_7"": 4.443, ""mV_8"": 5.4064, ""mV_9"": 6.4021, ""mV_10"": 7.0533, ""mV_11"": 7.6298, ""mV_12"": 8.2868, ""mV_13"": 8.3642, ""mV_14"": 7.2383, ""mV_15"": 5.6144, ""mV_16"": 4.2432, ""mV_17"": 2.6672, ""mV_18"": 1.2366, ""mV_19"": 1.8227, ""mV_20"": 2.7665}",False,pompa,duze,1.0,1.0,0.0,,0,soft_vote_knn5_ridge_observed_only
test_0040,5,pompa,srednie,1.0,1.0,1.0,0.8188626801800141,51,2–4 kHz,"mV_2,mV_3,mV_4","mV_1,mV_14,mV_20",3,6.254869567135049,obniżona,0.9540769465646182,Podejrzenie pompa: najbardziej nietypowe jest pasmo 2–4 kHz; amplituda jest obniżona względem zdrowej referencji.,"{""mV_0"": 0.0465, ""mV_1"": null, ""mV_2"": 4.8432, ""mV_3"": 6.2549, ""mV_4"": 4.2507, ""mV_5"": 2.3729, ""mV_6"": 2.0802, ""mV_7"": 2.5043, ""mV_8"": 3.2269, ""mV_9"": 3.9943, ""mV_10"": 4.5087, ""mV_11"": 4.9739, ""mV_12"": 5.4986, ""mV_13"": 4.3301, ""mV_14"": null, ""mV_15"": 2.7383, ""mV_16"": 3.3697, ""mV_17"": 2.4003, ""mV_18"": 1.1873, ""mV_19"": 0.3857, ""mV_20"": null}",False,pompa,srednie,1.0,1.0,0.0,,0,soft_vote_knn5_ridge_observed_only
test_0040,6,lejacy,male,1.0,1.0,1.0,0.7072562523829835,51,9–18 kHz,"mV_9,mV_10,mV_11,mV_12,mV_13,mV_14,mV_15,mV_16,mV_17,mV_18","mV_5,mV_20",2,8.598406111966304,obniżona,0.9665086235719536,Podejrzenie lejacy: najbardziej nietypowe jest pasmo 9–18 kHz; amplituda jest obniżona względem zdrowej referencji.,"{""mV_0"": 0.0281, ""mV_1"": 0.2759, ""mV_2"": 0.6561, ""mV_3"": 1.2922, ""mV_4"": 1.6194, ""mV_5"": null, ""mV_6"": 3.0523, ""mV_7"": 4.0023, ""mV_8"": 4.3961, ""mV_9"": 5.1599, ""mV_10"": 5.8114, ""mV_11"": 6.4618, ""mV_12"": 7.0178, ""mV_13"": 7.3687, ""mV_14"": 7.8149, ""mV_15"": 8.3288, ""mV_16"": 8.5984, ""mV_17"": 7.9144, ""mV_18"": 6.1204, ""mV_19"": 3.5602, ""mV_20"": null}",False,lejacy,male,1.0,1.0,0.0,,0,soft_vote_knn5_ridge_observed_only
test_0040,7,ok,nie_dotyczy,1.0,1.0,1.0,0.7210874971504238,51,8–9 kHz,"mV_8,mV_9","mV_6,mV_20",2,2.1779647077579494,podwyższona,0.0,"Werdykt OK, ale najsilniejsze lokalne odstępstwo występuje w paśmie 8–9 kHz; amplituda jest podwyższona.","{""mV_0"": 1.3323, ""mV_1"": 1.7447, ""mV_2"": 1.2908, ""mV_3"": 1.076, ""mV_4"": 1.287, ""mV_5"": 1.1102, ""mV_6"": null, ""mV_7"": 1.6479, ""mV_8"": 2.178, ""mV_9"": 2.024, ""mV_10"": 1.9017, ""mV_11"": 1.8207, ""mV_12"": 1.5786, ""mV_13"": 1.3015, ""mV_14"": 1.1913, ""mV_15"": 1.0906, ""mV_16"": 0.7386, ""mV_17"": 0.3257, ""mV_18"": 0.9284, ""mV_19"": 1.6276, ""mV_20"": null}",False,ok,nie_dotyczy,1.0,1.0,0.0,,0,soft_vote_knn5_ridge_observed_only
test_0040,8,ok,nie_dotyczy,1.0,1.0,1.0,0.8180032538731749,51,brak,,"mV_2,mV_8,mV_16",3,0.5228908007848294,brak istotnego odchylenia,0.0,Werdykt OK: brak zmierzonego pasma przekraczającego próg anomalii.,"{""mV_0"": 0.4179, ""mV_1"": 0.4021, ""mV_2"": null, ""mV_3"": 0.0439, ""mV_4"": 0.046, ""mV_5"": 0.0615, ""mV_6"": 0.0783, ""mV_7"": 0.0553, ""mV_8"": null, ""mV_9"": 0.1601, ""mV_10"": 0.1984, ""mV_11"": 0.1493, ""mV_12"": 0.1347, ""mV_13"": 0.1585, ""mV_14"": 0.1379, ""mV_15"": 0.0721, ""mV_16"": null, ""mV_17"": 0.5229, ""mV_18"": 0.522, ""mV_19"": 0.3312, ""mV_20"": 0.2625}",False,ok,nie_dotyczy,1.0,1.0,0.0,,0,soft_vote_knn5_ridge_observed_only
test_0040,9,ok,nie_dotyczy,1.0,1.0,1.0,0.6997391035631365,51,2–9 kHz,"mV_2,mV_3,mV_4,mV_5,mV_6,mV_7,mV_8,mV_9",mV_1,1,3.7438825994800085,podwyższona,0.0,"Werdykt OK, ale najsilniejsze lokalne odstępstwo występuje w paśmie 2–9 kHz; amplituda jest podwyższona.","{""mV_0"": 0.5696, ""mV_1"": null, ""mV_2"": 2.891, ""mV_3"": 3.7439, ""mV_4"": 3.4646, ""mV_5"": 3.0764, ""mV_6"": 2.7121, ""mV_7"": 2.5433, ""mV_8"": 2.4038, ""mV_9"": 2.1346, ""mV_10"": 1.9849, ""mV_11"": 1.9325, ""mV_12"": 1.8662, ""mV_13"": 1.8997, ""mV_14"": 1.8995, ""mV_15"": 1.6813, ""mV_16"": 1.4145, ""mV_17"": 1.3253, ""mV_18"": 1.991, ""mV_19"": 2.9537, ""mV_20"": 2.2962}",False,ok,nie_dotyczy,1.0,1.0,0.0,,0,soft_vote_knn5_ridge_observed_only
test_0040,10,ok,nie_dotyczy,1.0,1.0,1.0,0.8346871598557931,51,brak,,,0,0.5901453125545745,brak istotnego odchylenia,0.0,Werdykt OK: brak zmierzonego pasma przekraczającego próg anomalii.,"{""mV_0"": 0.2226, ""mV_1"": 0.1218, ""mV_2"": 0.0234, ""mV_3"": 0.0338, ""mV_4"": 0.0623, ""mV_5"": 0.1731, ""mV_6"": 0.2864, ""mV_7"": 0.24, ""mV_8"": 0.1178, ""mV_9"": 0.0748, ""mV_10"": 0.0534, ""mV_11"": 0.0204, ""mV_12"": 0.0239, ""mV_13"": 0.0305, ""mV_14"": 0.0593, ""mV_15"": 0.2272, ""mV_16"": 0.3962, ""mV_17"": 0.5044, ""mV_18"": 0.5901, ""mV_19"": 0.5074, ""mV_20"": 0.3189}",False,ok,nie_dotyczy,1.0,1.0,0.0,,0,soft_vote_knn5_ridge_observed_only
test_0040,11,ok,nie_dotyczy,1.0,1.0,1.0,0.8111779555002904,51,brak,,"mV_6,mV_8,mV_14,mV_19,mV_20",5,1.5598914359468063,brak istotnego odchylenia,0.0,Werdykt OK: brak zmierzonego pasma przekraczającego próg anomalii.,"{""mV_0"": 0.1399, ""mV_1"": 0.3371, ""mV_2"": 0.6348, ""mV_3"": 0.8088, ""mV_4"": 0.7916, ""mV_5"": 0.5528, ""mV_6"": null, ""mV_7"": 0.4327, ""mV_8"": null, ""mV_9"": 0.6768, ""mV_10"": 0.8716, ""mV_11"": 0.7732, ""mV_12"": 0.6417, ""mV_13"": 0.4342, ""mV_14"": null, ""mV_15"": 1.1499, ""mV_16"": 1.5599, ""mV_17"": 1.494, ""mV_18"": 0.9889, ""mV_19"": null, ""mV_20"": null}",False,ok,nie_dotyczy,1.0,1.0,0.0,,0,soft_vote_knn5_ridge_observed_only
test_0040,12,ok,nie_dotyczy,1.0,1.0,1.0,0.8304563246187375,51,brak,,"mV_9,mV_14",2,1.4951019485675427,brak istotnego odchylenia,0.0,Werdykt OK: brak zmierzonego pasma przekraczającego próg anomalii.,"{""mV_0"": 0.3771, ""mV_1"": 0.5358, ""mV_2"": 0.9417, ""mV_3"": 1.2766, ""mV_4"": 1.345, ""mV_5"": 1.4036, ""mV_6"": 1.4579, ""mV_7"": 1.4951, ""mV_8"": 1.1403, ""mV_9"": null, ""mV_10"": 0.7015, ""mV_11"": 0.9341, ""mV_12"": 0.8825, ""mV_13"": 0.6269, ""mV_14"": null, ""mV_15"": 0.3601, ""mV_16"": 0.2318, ""mV_17"": 0.1252, ""mV_18"": 0.1507, ""mV_19"": 0.1533, ""mV_20"": 0.1734}",False,ok,nie_dotyczy,1.0,1.0,0.0,,0,soft_vote_knn5_ridge_observed_only
test_0041,1,ok,nie_dotyczy,1.0,1.0,1.0,0.7895163983894992,51,brak,,mV_18,1,1.595212416033921,brak istotnego odchylenia,0.0,Werdykt OK: brak zmierzonego pasma przekraczającego próg anomalii.,"{""mV_0"": 1.2646, ""mV_1"": 1.4906, ""mV_2"": 1.1666, ""mV_3"": 0.9434, ""mV_4"": 0.8525, ""mV_5"": 0.829, ""mV_6"": 0.92, ""mV_7"": 1.0852, ""mV_8"": 1.2416, ""mV_9"": 1.4296, ""mV_10"": 1.5848, ""mV_11"": 1.5952, ""mV_12"": 1.5698, ""mV_13"": 1.5231, ""mV_14"": 1.3774, ""mV_15"": 1.1932, ""mV_16"": 1.0213, ""mV_17"": 0.703, ""mV_18"": null, ""mV_19"": 0.5206, ""mV_20"": 0.407}",False,ok,nie_dotyczy,1.0,1.0,0.0,,0,soft_vote_knn5_ridge_observed_only
test_0041,2,ok,nie_dotyczy,1.0,1.0,1.0,0.8136506569889034,51,brak,,mV_9,1,0.8148210104104158,brak istotnego odchylenia,0.0,Werdykt OK: brak zmierzonego pasma przekraczającego próg anomalii.,"{""mV_0"": 0.115, ""mV_1"": 0.244, ""mV_2"": 0.3298, ""mV_3"": 0.4504, ""mV_4"": 0.6035, ""mV_5"": 0.7121, ""mV_6"": 0.7887, ""mV_7"": 0.8148, ""mV_8"": 0.5945, ""mV_9"": null, ""mV_10"": 0.4092, ""mV_11"": 0.4424, ""mV_12"": 0.4534, ""mV_13"": 0.5619, ""mV_14"": 0.5844, ""mV_15"": 0.601, ""mV_16"": 0.6494, ""mV_17"": 0.6839, ""mV_18"": 0.6886, ""mV_19"": 0.7006, ""mV_20"": 0.5564}",False,ok,nie_dotyczy,1.0,1.0,0.0,,0,soft_vote_knn5_ridge_observed_only
